,Gas Meter Temperature_x,Line Pressure_x,Position_x,Tubing Pressure_x,Reservoir Pressure_x,Junction pressure,Gas Meter Flow Rate_x,pred_gas_flow_x,date,Gas Meter Temperature_y,Line Pressure_y,Position_y,Tubing Pressure_y,Reservoir Pressure_y,Gas Meter Flow Rate_y,pred_gas_flow_y,actual_combined_gas_flow,pred_combined_gas_flow
755,99.979996,579.66,49.68,732.09,1227.8418,544.4559,15364.2705,15239.541,2023-03-31 05:57:00,94.52,575.04,52.010002,772.97003,1706.2648,15947.41,15733.721,31311.68,30973.262
756,100.01,579.66,49.190002,727.88007,1227.8418,544.42365,15283.159,15122.029,2023-03-31 06:07:00,94.57,574.22,51.57,773.67,1706.2648,15869.68,15751.041,31152.84,30873.07
757,100.0,580.77997,49.65,731.25006,1227.8418,544.6096,15301.589,15267.583,2023-03-31 06:17:00,94.49,574.8,52.19,772.38007,1706.2648,15974.5205,15785.231,31276.11,31052.814
758,99.97,580.22,51.190002,728.16003,1227.8418,544.63794,15150.041,15251.322,2023-03-31 06:27:00,94.61,574.68994,52.19,772.97003,1706.2648,15937.81,15730.755,31087.852,30982.078
759,99.990005,577.69,50.25,730.41003,1227.8418,540.53217,15337.18,15248.463,2023-03-31 06:37:00,94.44,569.18,51.93,770.98,1706.2648,15944.85,15831.857,31282.03,31080.32
760,99.97,576.56,50.75,730.41003,1227.8418,541.5722,15315.369,15162.264,2023-03-31 06:47:00,94.549995,571.51996,51.43,770.04,1706.2648,15941.25,15808.171,31256.62,30970.434
761,99.95,577.97003,50.390003,732.94006,1227.8418,542.32104,15189.399,15262.38,2023-03-31 06:57:00,94.57,572.58,52.079998,773.09,1706.2648,15935.841,15788.525,31125.24,31050.906
762,99.95,577.69,49.59,729.56006,1227.8418,541.9061,15142.56,15250.153,2023-03-31 07:07:00,94.42,571.88,51.43,771.8,1706.2648,15876.68,15793.806,31019.238,31043.959
763,99.920006,578.81,50.14,732.66003,1227.8418,542.96857,15236.67,15159.579,2023-03-31 07:17:00,94.49,572.46,51.45,772.62,1706.2648,15980.49,15785.305,31217.16,30944.883
764,99.96,579.38,49.34,730.97003,1227.8418,543.5632,15133.681,15123.928,2023-03-31 07:27:00,94.549995,572.7,52.250004,772.97003,1706.2648,15952.511,15740.8545,31086.191,30864.781
765,99.979996,578.81,50.12,730.69006,1227.8418,542.83514,15198.11,15199.572,2023-03-31 07:37:00,94.51,572.58,52.260002,771.21,1706.2648,15894.2,15824.219,31092.31,31023.791
766,99.96,577.97003,50.46,732.09,1227.8418,542.789,15218.709,15135.733,2023-03-31 07:47:00,94.52,572.7,52.089996,772.73,1706.2648,15977.029,15794.644,31195.738,30930.377
767,100.0,577.69,50.06,731.53,1227.8418,542.3032,15240.52,15175.343,2023-03-31 07:57:00,94.59,571.99005,51.72,772.27,1706.2648,15953.421,15762.07,31193.941,30937.414
768,99.94,577.41003,49.18,729.28,1227.8418,541.9071,15247.7,15182.895,2023-03-31 08:07:00,94.48,571.88,52.359997,771.21,1706.2648,15946.72,15822.618,31194.42,31005.512
769,99.96,577.13,50.47,733.77997,1227.8418,541.8381,15233.18,15200.514,2023-03-31 08:17:00,94.5,571.99005,51.91,771.45,1706.2648,15936.529,15805.56,31169.709,31006.074
770,99.93,571.77997,50.920002,728.16003,1227.8418,539.1469,15219.779,15252.974,2023-03-31 08:27:00,94.44,571.51996,51.489998,770.27,1706.2648,15966.11,15807.224,31185.89,31060.197
771,99.97,577.41003,49.59,729.56006,1227.8418,541.9617,15278.261,15198.457,2023-03-31 08:37:00,94.53001,571.88,51.5,771.56,1706.2648,15900.83,15795.375,31179.09,30993.832
772,100.0,577.69,49.15,729.28,1227.8418,542.22504,15248.13,15184.384,2023-03-31 08:47:00,94.53001,572.23004,51.43,773.09,1706.2648,15944.779,15805.154,31192.91,30989.54
773,99.93,577.69,49.410004,733.22003,1227.8418,542.1809,15225.98,15207.979,2023-03-31 08:57:00,94.56,572.11,51.8,771.8,1706.2648,15946.5,15768.119,31172.48,30976.098
774,99.899994,577.97003,49.83,727.88007,1227.8418,541.9886,15133.029,15213.654,2023-03-31 09:07:00,94.49,571.51996,51.5,772.27,1706.2648,15940.681,15796.76,31073.71,31010.414
775,99.94,577.69,49.399998,732.66003,1227.8418,542.3653,15257.41,15176.721,2023-03-31 09:17:00,94.48,572.46,51.980003,772.38007,1706.2648,15965.83,15792.328,31223.24,30969.049
776,99.920006,577.97003,49.640003,730.97003,1227.8418,542.2962,15189.14,15125.779,2023-03-31 09:27:00,94.5,571.64,51.86,772.03,1706.2648,15935.13,15794.697,31124.27,30920.477
777,99.93,576.28,49.17,728.44006,1227.8418,541.33765,15183.119,15214.89,2023-03-31 09:37:00,94.46,571.88,52.359997,772.15,1706.2648,15913.53,15807.404,31096.648,31022.293
778,99.93,576.84,49.15,730.41003,1227.8418,541.9104,15055.88,15160.917,2023-03-31 09:47:00,94.49,572.11,52.1,770.16,1706.2648,15928.399,15799.949,30984.28,30960.867
779,99.920006,576.28,49.96,731.25006,1227.8418,541.1983,15322.17,15167.387,2023-03-31 09:57:00,94.45,571.05,52.219997,772.38007,1706.2648,15929.17,15772.296,31251.34,30939.684
780,99.920006,576.56,50.46,730.69006,1227.8418,542.07404,15287.42,15095.847,2023-03-31 10:07:00,94.49,572.11,51.5,771.33,1706.2648,15958.31,15789.074,31245.73,30884.922
781,99.93,576.84,50.01,733.50006,1227.8418,541.30444,15323.91,15247.605,2023-03-31 10:17:00,94.49,571.41,52.35,770.27,1706.2648,15929.36,15796.728,31253.27,31044.332
782,99.95,579.09,49.2,726.75006,1227.8418,542.3234,15189.87,15231.697,2023-03-31 10:27:00,94.36,571.41,51.43,771.45,1706.2648,15933.5,15808.533,31123.371,31040.23
783,99.909996,577.69,49.21,728.44006,1227.8418,541.6828,15229.2,15252.7705,2023-03-31 10:37:00,94.57,571.41,51.649998,770.86,1706.2648,15949.07,15797.469,31178.27,31050.238
784,99.95,577.69,49.23,730.13007,1227.8418,542.40936,15170.06,15161.335,2023-03-31 10:47:00,94.52,572.33997,51.43,771.56,1706.2648,15920.52,15791.615,31090.578,30952.95
785,99.990005,577.69,50.89,731.81006,1227.8418,542.241,15192.5205,15206.441,2023-03-31 10:57:00,94.5,572.23004,51.440002,772.27,1706.2648,15922.939,15797.578,31115.46,31004.02
786,99.990005,577.41003,49.58,732.09,1227.8418,542.2975,15261.699,15148.723,2023-03-31 11:07:00,94.61,572.23004,52.3,771.21,1706.2648,15910.11,15785.833,31171.809,30934.555
787,100.0,577.97003,50.91,731.53,1227.8418,542.3271,15316.439,15183.444,2023-03-31 11:17:00,94.48,571.88,51.9,771.45,1706.2648,15942.02,15784.342,31258.459,30967.785
788,100.0,577.41003,50.94,730.13007,1227.8418,542.06964,15135.53,15236.416,2023-03-31 11:27:00,94.5,572.11,51.78,770.27,1706.2648,15902.52,15782.8,31038.05,31019.215
789,99.95,577.69,49.93,726.47003,1227.8418,541.9561,15295.589,15268.47,2023-03-31 11:37:00,94.46,571.99005,51.62,771.33,1706.2648,15883.37,15797.847,31178.959,31066.316
790,99.979996,576.84,50.86,727.31006,1227.8418,542.2599,15340.62,15166.407,2023-03-31 11:47:00,94.53001,572.46,52.0,771.68,1706.2648,15953.819,15767.348,31294.44,30933.754
791,99.979996,577.13,49.96,730.13007,1227.8418,541.5278,15285.52,15243.704,2023-03-31 11:57:00,94.549995,571.29004,52.21,770.39,1706.2648,15910.761,15766.554,31196.281,31010.258
792,99.979996,577.97003,49.49,731.81006,1227.8418,542.1241,15214.36,15256.353,2023-03-31 12:07:00,94.46,572.23004,51.45,772.03,1706.2648,15934.27,15801.135,31148.629,31057.488
793,99.990005,576.28,49.23,731.25006,1227.8418,541.0494,15280.569,15225.003,2023-03-31 12:17:00,94.61,571.17,51.46,770.51,1706.2648,15908.7,15788.755,31189.27,31013.758
794,99.95,576.84,49.15,730.69006,1227.8418,541.3428,15245.34,15176.386,2023-03-31 12:27:00,94.52,571.05,52.34,770.74,1706.2648,15893.341,15799.683,31138.68,30976.068
795,99.94,572.34,49.67,726.19006,1227.8418,538.9225,15186.199,15261.246,2023-03-31 12:37:00,94.45,570.47003,52.34,769.69,1706.2648,15918.891,15786.588,31105.09,31047.834
796,99.97,576.56,50.11,729.00006,1227.8418,541.52515,15311.881,15219.58,2023-03-31 12:47:00,94.51,571.64,51.850002,769.69,1706.2648,15895.7,15776.366,31207.582,30995.945
797,99.979996,577.13,49.15,728.44006,1227.8418,541.6228,15289.98,15167.252,2023-03-31 12:57:00,94.52,571.17,51.48,772.15,1706.2648,15912.1,15781.376,31202.08,30948.629
798,99.96,576.28,49.32,729.00006,1227.8418,541.0259,15213.07,15251.473,2023-03-31 13:07:00,94.5,571.17,51.9,769.57,1706.2648,15969.28,15779.85,31182.352,31031.322
799,99.97,577.69,49.16,728.72003,1227.8418,541.61285,15105.619,15230.849,2023-03-31 13:17:00,94.57,571.05,52.250004,769.57,1706.2648,15904.2295,15793.729,31009.848,31024.578
800,99.990005,577.13,49.69,731.81006,1227.8418,541.9206,15085.39,15179.928,2023-03-31 13:27:00,94.49,572.11,51.77,772.27,1706.2648,15933.72,15810.966,31019.11,30990.895
801,99.990005,578.25,51.18,729.00006,1227.8418,542.26337,15150.41,15140.348,2023-03-31 13:37:00,94.49,571.05,51.51,770.04,1706.2648,15893.63,15784.953,31044.04,30925.3
802,99.979996,576.0,49.399998,730.97003,1227.8418,541.349,15212.439,15101.475,2023-03-31 13:47:00,94.43,571.29004,51.47,772.27,1706.2648,15905.4795,15787.53,31117.918,30889.004
803,100.01,577.13,49.54,730.13007,1227.8418,541.80865,15167.871,15144.809,2023-03-31 13:57:00,94.5,571.29004,52.120003,770.16,1706.2648,15904.6,15774.202,31072.47,30919.012
804,99.93,575.72003,49.34,729.56006,1227.8418,540.7301,15208.59,15185.825,2023-03-31 14:07:00,94.51,570.7,52.23,768.98,1706.2648,15896.511,15791.764,31105.102,30977.59
805,99.96,576.28,51.140003,727.31006,1227.8418,540.9651,15299.671,15192.091,2023-03-31 14:17:00,94.49,570.47003,52.359997,770.74,1706.2648,15920.181,15779.821,31219.852,30971.912
806,99.94,576.0,49.7,731.53,1227.8418,540.59985,15133.579,15180.202,2023-03-31 14:27:00,94.45,570.12,52.239998,769.1,1706.2648,15894.73,15785.02,31028.309,30965.223
807,99.93,577.13,51.18,729.84,1227.8418,541.27075,15237.11,15264.199,2023-03-31 14:37:00,94.53001,570.94,52.23,770.39,1706.2648,15890.49,15793.002,31127.602,31057.201
808,99.86,575.44,49.530003,727.31006,1227.8418,540.2767,15262.76,15145.384,2023-03-31 14:47:00,94.51,569.64996,52.089996,768.63,1706.2648,15965.87,15790.666,31228.629,30936.05
809,99.95,575.44,49.21,729.00006,1227.8418,540.4128,15309.58,15203.65,2023-03-31 14:57:00,94.51,570.35,51.47,770.63,1706.2648,15859.739,15773.333,31169.32,30976.984
810,99.909996,576.84,50.18,727.03,1227.8418,540.95044,15344.35,15236.133,2023-03-31 15:07:00,94.45,570.58997,52.35,771.68,1706.2648,15932.37,15815.122,31276.719,31051.254
811,99.899994,574.88,49.45,729.28,1227.8418,540.0141,15329.39,15253.596,2023-03-31 15:17:00,94.52,570.23,51.57,767.81006,1706.2648,15915.05,15770.379,31244.44,31023.975
812,99.93,575.72003,51.2,729.84,1227.8418,539.9989,15196.619,15298.983,2023-03-31 15:27:00,94.52,569.88,52.079998,769.8,1706.2648,15861.02,15808.674,31057.639,31107.656
813,99.899994,575.72003,50.039997,732.38007,1227.8418,540.35455,15351.189,15260.11,2023-03-31 15:37:00,94.45,570.47003,52.0,770.16,1706.2648,15924.48,15790.062,31275.67,31050.172
814,99.899994,574.88,50.48,726.47003,1227.8418,540.1923,15289.319,15206.915,2023-03-31 15:48:00,94.53001,570.12,51.8,768.98,1706.2648,15892.25,15763.992,31181.57,30970.906
815,99.87,574.31,51.16,726.19006,1227.8418,539.4797,15150.59,15320.722,2023-03-31 15:57:00,94.44,570.12,51.440002,770.39,1706.2648,15897.72,15796.842,31048.309,31117.562
816,99.840004,575.16003,49.870003,728.16003,1227.8418,539.71515,15131.64,15247.644,2023-03-31 16:07:00,94.48,569.41,52.329998,768.98,1706.2648,15837.339,15785.6,30968.979,31033.242
817,99.88,574.58997,51.17,731.81006,1227.8418,539.85114,15195.311,15166.981,2023-03-31 16:17:00,94.53001,569.64996,51.46,770.27,1706.2648,15918.63,15783.763,31113.941,30950.744
818,99.840004,573.75,50.91,722.81006,1227.8418,539.46375,15181.97,15187.759,2023-03-31 16:27:00,94.52,569.3,52.359997,767.93,1706.2648,15929.091,15755.244,31111.06,30943.004
819,99.909996,574.58997,51.129997,730.69006,1227.8418,539.5982,15258.8,15200.428,2023-03-31 16:37:00,94.46,569.41,52.07,769.45,1706.2648,15909.129,15800.995,31167.93,31001.422
820,99.87,575.44,49.81,731.53,1227.8418,540.3348,15214.881,15164.313,2023-03-31 16:47:00,94.52,570.12,51.51,770.63,1706.2648,15909.58,15801.6,31124.46,30965.914
821,99.899994,574.02997,49.17,729.28,1227.8418,539.06226,15217.299,15218.971,2023-03-31 16:57:00,94.49,569.06,51.48,767.81006,1706.2648,15950.68,15808.301,31167.979,31027.271
822,99.93,574.88,49.37,731.25006,1227.8418,540.16516,15260.35,15184.198,2023-03-31 17:07:00,94.47,570.35,51.43,770.63,1706.2648,15850.589,15785.406,31110.938,30969.605
823,99.899994,575.44,50.100002,727.03,1227.8418,539.6974,15285.48,15209.82,2023-03-31 17:17:00,94.43,569.06,52.29,769.1,1706.2648,15922.909,15825.927,31208.39,31035.746
824,99.96,573.75,49.38,729.28,1227.8418,539.6202,15263.69,15226.856,2023-03-31 17:27:00,94.47,570.23,51.83,770.63,1706.2648,15871.0205,15743.004,31134.71,30969.86
825,100.04,577.41003,49.15,730.41003,1227.8418,541.36127,15217.66,15224.602,2023-03-31 17:37:00,94.47,570.81995,52.35,771.09,1706.2648,15855.85,15788.757,31073.51,31013.36
826,100.03,577.13,50.14,733.50006,1227.8418,541.3305,15289.921,15213.926,2023-03-31 17:47:00,94.52,570.7,52.11,770.39,1706.2648,15865.999,15759.397,31155.92,30973.324
827,100.11,576.84,50.02,731.25006,1227.8418,541.09656,15208.689,15195.092,2023-03-31 17:57:00,94.59,570.23,52.11,768.52,1706.2648,15803.109,15764.819,31011.799,30959.91
828,100.15,577.97003,51.190002,733.50006,1227.8418,542.0659,15221.069,15248.552,2023-03-31 18:07:00,94.58,571.51996,52.3,770.86,1706.2648,15876.35,15751.497,31097.418,31000.049
829,100.18,575.44,51.21,728.72003,1227.8418,541.3956,15124.211,15225.543,2023-03-31 18:17:00,94.58,571.88,52.14,769.8,1706.2648,15900.2,15712.626,31024.41,30938.168
830,100.27,578.81,51.15,730.41003,1227.8418,543.19855,15300.09,15216.83,2023-03-31 18:27:00,94.68,572.81,51.89,770.27,1706.2648,15861.83,15762.454,31161.92,30979.285
831,100.259995,575.72003,51.07,728.44006,1227.8418,541.21094,15228.2705,15171.538,2023-03-31 18:37:00,94.59,571.29004,51.48,769.8,1706.2648,15886.02,15784.962,31114.29,30956.5
832,100.350006,577.69,49.54,730.69006,1227.8418,542.7284,15113.15,15250.158,2023-03-31 18:47:00,94.74,573.16003,51.420002,770.39,1706.2648,15831.27,15752.576,30944.42,31002.734
833,100.32,577.13,51.12,731.81006,1227.8418,542.0046,15192.05,15223.351,2023-03-31 18:57:00,94.619995,571.99005,51.56,770.39,1706.2648,15871.16,15769.7,31063.21,30993.05
834,100.409996,579.38,49.58,731.25006,1227.8418,544.0631,15246.84,15123.725,2023-03-31 19:07:00,94.77,573.4,52.35,770.04,1706.2648,15881.639,15732.2295,31128.479,30855.953
835,100.49,577.69,51.12,729.28,1227.8418,542.6521,15155.091,15213.915,2023-03-31 19:17:00,94.78001,572.58,52.329998,770.63,1706.2648,15843.63,15758.886,30998.72,30972.8
836,100.46,577.41003,49.260002,732.09,1227.8418,542.55914,15226.489,15210.432,2023-03-31 19:27:00,94.73,572.93,52.34,770.27,1706.2648,15855.59,15765.576,31082.078,30976.008
837,100.479996,578.25,50.57,730.41003,1227.8418,542.86786,15179.801,15174.807,2023-03-31 19:37:00,94.78001,572.23004,51.43,769.57,1706.2648,15859.29,15750.233,31039.09,30925.04
838,100.46,578.53,50.42,730.97003,1227.8418,543.222,15184.81,15215.033,2023-03-31 19:47:00,94.89,573.05,52.03,770.27,1706.2648,15861.261,15752.946,31046.07,30967.98
839,100.549995,579.38,50.91,729.56006,1227.8418,543.576,15191.171,15197.5625,2023-03-31 19:57:00,94.75,572.81,52.010002,770.74,1706.2648,15837.5,15749.538,31028.672,30947.102
840,100.46,580.22,50.170002,731.53,1227.8418,544.10956,15171.359,15175.747,2023-03-31 20:07:00,94.86,573.16003,51.45,771.33,1706.2648,15856.66,15750.794,31028.02,30926.541
841,100.53,578.25,49.219997,732.94006,1227.8418,543.26044,15146.749,15169.89,2023-03-31 20:17:00,94.86,573.16003,51.62,770.16,1706.2648,15998.27,15740.606,31145.02,30910.496
842,100.6,579.94,50.32,730.97003,1227.8418,543.8493,15077.5205,15177.358,2023-03-31 20:27:00,94.810005,572.81,52.35,770.98,1706.2648,15859.27,15747.351,30936.79,30924.709
843,100.54,578.25,50.07,727.88007,1227.8418,536.2677,15159.54,15170.026,2023-03-31 20:37:00,94.64,559.92004,51.67,765.7,1706.2648,15821.4795,15923.571,30981.02,31093.598
844,100.56,578.81,49.640003,729.84,1227.8418,543.65063,15177.25,15114.612,2023-03-31 20:47:00,94.78001,573.05,51.87,771.8,1706.2648,15831.42,15742.909,31008.67,30857.521
845,100.66,580.77997,50.63,731.81006,1227.8418,545.48004,15192.851,15170.734,2023-03-31 20:57:00,94.86,575.16003,52.239998,771.45,1706.2648,15847.7705,15713.153,31040.621,30883.887
846,100.66,580.22,51.18,730.97003,1227.8418,545.2811,15215.94,15195.884,2023-03-31 21:07:00,94.91,575.39,51.8,770.39,1706.2648,15847.61,15728.582,31063.55,30924.465
847,100.71,580.22,49.18,732.38007,1227.8418,544.7016,15100.7,15171.813,2023-03-31 21:17:00,94.97,574.34,52.34,770.27,1706.2648,15821.329,15745.139,30922.03,30916.953
848,100.75,581.91003,49.760002,730.69006,1227.8418,546.1003,15108.911,15197.606,2023-03-31 21:27:00,94.979996,575.74,51.519997,771.09,1706.2648,15804.96,15737.458,30913.871,30935.064
849,100.740005,581.91003,49.28,730.13007,1227.8418,547.0272,15122.659,15118.582,2023-03-31 21:37:00,94.899994,577.03,51.820004,771.91,1706.2648,15794.28,15705.943,30916.94,30824.525
850,100.740005,582.75,49.859997,731.81006,1227.8418,547.4831,15196.689,15122.794,2023-03-31 21:47:00,94.91,577.14996,52.3,771.68,1706.2648,15761.51,15694.979,30958.2,30817.773
851,100.810005,581.63,49.58,730.41003,1227.8418,546.3399,15102.24,15139.052,2023-03-31 21:57:00,94.979996,575.86005,51.74,772.49994,1706.2648,15815.421,15689.845,30917.66,30828.896
852,100.82,582.75,49.39,732.38007,1227.8418,547.10114,15148.63,15172.484,2023-03-31 22:07:00,95.02,576.56,52.260002,771.68,1706.2648,15820.11,15669.942,30968.74,30842.426
853,100.84,581.06,49.68,729.56006,1227.8418,545.7923,15148.439,15133.746,2023-03-31 22:17:00,95.049995,575.27,51.519997,772.73,1706.2648,15717.329,15707.788,30865.77,30841.535
854,100.740005,582.19,50.02,733.77997,1227.8418,545.96027,15106.65,15144.255,2023-03-31 22:27:00,94.88,574.8,52.16,771.09,1706.2648,15817.55,15717.218,30924.2,30861.473
855,100.78999,581.33997,51.02,731.53,1227.8418,546.7746,15163.831,15173.462,2023-03-31 22:37:00,95.090004,576.8,51.43,770.74,1706.2648,15795.39,15647.979,30959.22,30821.441
856,100.810005,581.33997,51.21,729.84,1227.8418,546.3062,15146.93,15156.363,2023-03-31 22:47:00,95.03,576.09,51.43,770.63,1706.2648,15814.579,15719.792,30961.508,30876.156
857,100.869995,580.5,50.079998,733.77997,1227.8418,546.30676,15142.6,15166.362,2023-03-31 22:57:00,95.01,577.03,51.51,770.63,1706.2648,15852.869,15699.587,30995.469,30865.95
858,100.869995,581.33997,51.21,729.28,1227.8418,545.7139,15186.9795,15186.242,2023-03-31 23:07:00,94.99,575.04,52.2,770.16,1706.2648,15716.9,15721.469,30903.879,30907.71
859,100.869995,583.59,50.949997,729.00006,1227.8418,548.03345,15221.25,15172.982,2023-03-31 23:17:00,95.079994,577.85,51.5,772.62,1706.2648,15758.829,15727.214,30980.078,30900.195
860,100.9,583.31,49.16,733.22003,1227.8418,547.29266,15304.97,15160.047,2023-03-31 23:27:00,95.04,576.20996,52.23,772.03,1706.2648,15791.43,15638.61,31096.398,30798.656
861,100.810005,581.91003,50.350002,730.41003,1227.8418,546.84784,15074.99,15213.635,2023-03-31 23:37:00,95.01,576.91,52.089996,771.45,1706.2648,15801.949,15668.058,30876.94,30881.691
862,100.8,584.16003,50.79,729.56006,1227.8418,547.26697,15175.32,15269.747,2023-03-31 23:47:00,95.060005,576.20996,52.32,771.45,1706.2648,15777.27,15695.08,30952.59,30964.828
863,100.869995,581.33997,49.21,727.31006,1227.8418,546.4634,15083.149,15118.404,2023-03-31 23:57:00,95.02,576.20996,52.29,770.27,1706.2648,15758.34,15708.425,30841.488,30826.828
864,100.89,583.03,50.11,730.69006,1227.8418,547.58716,15038.751,15177.645,2023-04-01 00:07:00,95.090004,577.27,51.43,771.56,1706.2648,16005.42,15683.426,31044.172,30861.07
865,100.909996,582.47003,51.07,730.97003,1227.8418,547.21893,15091.84,15134.172,2023-04-01 00:17:00,95.02,576.56,51.72,772.85,1706.2648,15690.689,15661.437,30782.53,30795.61
866,100.950005,582.47003,49.57,730.97003,1227.8418,538.93414,15257.609,15080.648,2023-04-01 00:27:00,94.89,561.33,52.27,767.7,1706.2648,15825.379,15918.685,31082.988,30999.332
867,100.96,583.31,49.600002,729.56006,1227.8418,547.6644,15191.961,15122.024,2023-04-01 00:37:00,95.02,576.45,51.440002,770.98,1706.2648,15804.39,15627.76,30996.352,30749.785
868,100.98,585.28,50.29,730.97003,1227.8418,548.3184,15112.94,15227.496,2023-04-01 00:47:00,95.03,577.27,52.27,772.62,1706.2648,15755.629,15707.057,30868.57,30934.553
869,100.96,582.47003,51.22,731.25006,1227.8418,547.0667,15077.539,15207.295,2023-04-01 00:57:00,94.979996,576.91,51.45,771.68,1706.2648,15802.9795,15699.371,30880.52,30906.666
870,100.92,583.03,49.56,727.03,1227.8418,547.41406,15132.18,15144.417,2023-04-01 01:07:00,95.02,576.56,51.47,772.15,1706.2648,15777.81,15664.887,30909.988,30809.305
871,100.92,582.75,50.6,730.41003,1227.8418,547.55273,15052.39,15125.225,2023-04-01 01:17:00,95.090004,577.14996,52.3,771.56,1706.2648,15774.2295,15699.844,30826.62,30825.068
872,100.92,583.03,51.23,730.41003,1227.8418,546.5152,15132.341,15167.933,2023-04-01 01:27:00,94.97,574.92,51.99,770.63,1706.2648,15827.62,15693.609,30959.96,30861.543
873,100.909996,582.75,51.01,731.53,1227.8418,546.6841,15179.061,15110.098,2023-04-01 01:37:00,95.079994,575.16003,51.420002,770.04,1706.2648,15821.791,15698.819,31000.852,30808.918
874,100.869995,581.06,49.49,729.84,1227.8418,545.7629,15027.65,15150.119,2023-04-01 01:47:00,95.03,575.39,52.21,771.21,1706.2648,15782.95,15723.555,30810.602,30873.674
875,100.740005,580.77997,51.18,730.97003,1227.8418,545.78033,15099.909,15197.873,2023-04-01 01:57:00,95.04,575.86005,52.14,770.51,1706.2648,15792.74,15722.624,30892.648,30920.496
