?Date,Timestamp,Bottom Hole Pressure,Tubing Pressure,Casing Pressure,Position,Line Pressure,Gas Meter Cumulative Total,Gas Meter Differential Pressure,Gas Meter Flow Rate,Gas Meter Static Pressure,Gas Meter Temperature,Gas Meter Today's Total,Gas Meter Yesterday's Total
3/28/2023 16:57,1.68E+12,1183.01,740.81,1.69,49.64,581.34,2644558.78,318.27,15133.11,584.38,99.79,10964.35,15359.57
3/28/2023 17:07,1.68E+12,1185.27,741.09,1.69,49.81,580.5,2644655.87,317.76,15140.07,584.87,99.74,11061.44,15359.57
3/28/2023 17:17,1.68E+12,1185.14,745.59,1.13,48.46,580.78,2644804.8,320.99,15318.8,584.88,99.68,11210.36,15359.57
3/28/2023 17:27,1.68E+12,1181.8,741.38,1.13,49.06,579.94,2644904.08,322.53,15248.51,584.62,99.71,11309.65,15359.57
3/28/2023 17:37,1.68E+12,1183.1,743.91,1.97,48.25,579.94,2645002.37,321.58,15223.28,584.36,99.69,11407.94,15359.57
3/28/2023 17:47,1.68E+12,1183.56,740.81,0.56,48.86,579.09,2645100.5,320.29,15172.5,582.81,99.66,11506.07,15359.57
3/28/2023 17:58,1.68E+12,1184.5,741.66,1.69,48.5,577.69,2645199.62,324.18,15249.77,581.75,99.58,11605.19,15359.57
3/28/2023 18:07,1.68E+12,1183.06,741.66,1.69,49,579.38,2645298.14,324.06,15266.29,583.23,99.63,11703.7,15359.57
3/28/2023 18:17,1.68E+12,1182.74,744.19,0.56,48.76,579.94,2645396.34,322.99,15252.31,584.02,99.64,11801.91,15359.57
3/28/2023 18:27,1.68E+12,1182.99,746.16,1.97,48.46,579.94,2645544.21,323.44,15253.36,583.33,99.63,11949.78,15359.57
3/28/2023 18:37,1.68E+12,1182.97,739.69,0.28,48.35,580.5,2645643.24,318.86,15159.59,584.26,99.62,12048.8,15359.57
3/28/2023 18:47,1.68E+12,1184.7,744.47,0.84,48.27,581.06,2645740.09,322.47,15241.22,584.15,99.67,12145.66,15359.57
3/28/2023 18:57,1.68E+12,1183.18,739.69,0.84,50.29,579.09,2645839.57,323.1,15244.25,583.17,99.57,12245.13,15359.57
3/28/2023 19:07,1.68E+12,1183.11,741.94,1.97,49.48,579.09,2645938.49,322.05,15218.15,583.06,99.59,12344.06,15359.57
3/28/2023 19:17,1.68E+12,1183.59,742.5,1.69,49.31,579.09,2646036.85,319.45,15184.43,582.91,99.51,12442.41,15359.57
3/28/2023 19:27,1.68E+12,1184.21,741.09,1.41,50.24,578.25,2646135.22,316.26,15062.81,581.52,99.53,12540.79,15359.57
3/28/2023 19:37,1.68E+12,1186.47,742.5,0.84,49.23,578.25,2646282.95,326.84,15324.18,582.59,99.49,12688.52,15359.57
3/28/2023 19:47,1.68E+12,1181.6,739.69,1.69,48.68,577.97,2646382.24,320.52,15160.88,581.26,99.42,12787.8,15359.57
3/28/2023 19:57,1.68E+12,1184.63,738.56,1.41,49.79,577.97,2646480.64,327.97,15329.09,581.03,99.48,12886.2,15359.57
3/28/2023 20:07,1.68E+12,1181.49,739.97,0,50.28,577.69,2646579.05,324.54,15251.85,581.16,99.47,12984.61,15359.57
3/28/2023 20:17,1.68E+12,1182.92,743.06,2.25,48.41,576.28,2646678.05,327.14,15299.84,580.27,99.46,13083.62,15359.57
3/28/2023 20:27,1.68E+12,1182.02,739.97,1.97,50.25,577.13,2646776.64,323.67,15230.36,580.93,99.37,13182.21,15359.57
3/28/2023 20:37,1.68E+12,1183.3,738.56,1.97,49.84,577.41,2646874.97,324.27,15241.86,580.87,99.46,13280.54,15359.57
3/28/2023 20:47,1.68E+12,1183.08,741.94,-0.28,49.2,577.97,2647021.74,326.15,15322.7,581.05,99.43,13427.31,15359.57
3/28/2023 20:57,1.68E+12,1181.57,744.19,1.13,50.07,575.44,2647122.31,323.93,15221.42,579.97,99.47,13527.87,15359.57
3/28/2023 21:07,1.68E+12,1183.45,738.84,1.69,48.28,576.28,2647220.73,320.31,15126.86,579.17,99.46,13626.3,15359.57
3/28/2023 21:17,1.68E+12,1185.2,744.75,1.97,48.41,577.97,2647319.06,326.42,15298.93,581.37,99.43,13724.63,15359.57
3/28/2023 21:27,1.68E+12,1181.99,742.5,1.69,49.01,578.81,2647417.96,322.19,15205.38,581.75,99.48,13823.52,15359.57
3/28/2023 21:37,1.68E+12,1183.72,741.94,0.84,48.77,576.56,2647516.44,326.77,15296.12,580.53,99.39,13922.01,15359.57
3/28/2023 21:47,1.68E+12,1182.03,737.44,0.56,48.75,576.84,2647614.56,317.97,15090.24,580.55,99.5,14020.12,15359.57
3/28/2023 21:57,1.68E+12,1185.85,742.5,1.69,48.43,577.41,2647762.2,323.53,15223.01,580.76,99.48,14167.77,15359.57
3/28/2023 22:07,1.68E+12,1183.37,739.97,0.84,50.3,578.53,2647861.27,325.76,15313.08,581.33,99.47,14266.83,15359.57
3/28/2023 22:17,1.68E+12,1181.69,741.38,1.13,49.1,577.69,2647959.28,320.42,15148.33,580.56,99.45,14364.85,15359.57
3/28/2023 22:27,1.68E+12,1184.75,739.41,0.56,48.26,577.41,2648057.63,323.81,15226.16,580.45,99.43,14463.2,15359.57
3/28/2023 22:37,1.68E+12,1183.29,737.72,-0.28,48.26,576.28,2648156.55,324.57,15296.27,580.01,99.44,14562.12,15359.57
3/28/2023 22:47,1.68E+12,1181.98,741.38,1.41,48.64,576.28,2648254.75,321.19,15164.77,580.42,99.43,14660.31,15359.57
3/28/2023 22:57,1.68E+12,1184.42,737.44,1.97,49.49,577.97,2648352.86,321.07,15154.61,579.88,99.44,14758.43,15359.57
3/28/2023 23:07,1.68E+12,1184.6,745.03,2.81,48.48,576,2648500.54,321.64,15164.55,579.7,99.48,14906.1,15359.57
3/28/2023 23:17,1.68E+12,1184.41,739.41,0.56,49.16,576.56,2648599.93,325.55,15256.95,579.86,99.49,15005.49,15359.57
3/28/2023 23:27,1.68E+12,1182.68,739.41,1.69,50.3,575.72,2648697.83,320.91,15130.17,578.4,99.46,15103.4,15359.57
3/28/2023 23:37,1.68E+12,1185.03,737.44,1.41,50.19,575.44,2648796.55,324.49,15214.43,578.51,99.47,15202.12,15359.57
3/28/2023 23:47,1.68E+12,1183.46,737.44,1.13,49.62,573.47,2648895.78,320.96,15115.41,577.27,99.49,15301.35,15359.57
3/28/2023 23:57,1.68E+12,1185.29,741.09,1.69,49.88,574.03,2648994,328.29,15292.54,577.86,99.49,15399.57,15359.57
3/29/2023 0:07,1.68E+12,1181.99,738,2.53,50.16,572.34,2649040.33,321.96,15130.59,576.63,99.44,46.33,15451.74
3/29/2023 0:17,1.68E+12,1185,742.5,1.41,50.3,575.16,2649187.85,326.08,15234.94,577.31,99.45,193.84,15451.74
3/29/2023 0:27,1.68E+12,1183.04,735.47,0.84,50.16,572.34,2649287.52,325.92,15199.43,576.63,99.49,293.52,15451.74
3/29/2023 0:37,1.68E+12,1183.7,741.38,1.69,50.14,572.91,2649385.92,327.32,15262.51,577.33,99.51,391.92,15451.74
3/29/2023 0:47,1.68E+12,1182.52,738.56,1.41,49.14,572.63,2649484.21,322.91,15144.78,576.12,99.49,490.21,15451.74
3/29/2023 0:57,1.68E+12,1184.7,737.44,2.81,48.34,572.34,2649583.54,325.99,15226.31,576.84,99.46,589.54,15451.74
3/29/2023 1:07,1.68E+12,1183.17,739.69,1.97,48.82,571.78,2649681.92,327.02,15246.63,576.66,99.49,687.92,15451.74
3/29/2023 1:18,1.68E+12,1182.79,738.84,1.41,50.3,570.09,2649830,327.83,15242.99,575,99.46,836,15451.74
3/29/2023 1:27,1.68E+12,1182.85,736.59,1.13,48.82,572.34,2649927.89,327.45,15232.83,575.85,99.5,933.89,15451.74
3/29/2023 1:37,1.68E+12,1183.03,738.84,1.13,49.44,572.63,2650027.64,319.35,15071.66,576.79,99.49,1033.64,15451.74
3/29/2023 1:47,1.68E+12,1186.03,737.72,1.41,49.69,572.91,2650125.95,320.76,15103.51,576.78,99.53,1131.95,15451.74
3/29/2023 1:57,1.68E+12,1185.42,738.28,1.69,48.28,572.63,2650224.12,324.05,15181.09,576.87,99.5,1230.12,15451.74
3/29/2023 2:07,1.68E+12,1183.97,738.56,0.28,50.26,572.91,2650323.41,325.91,15222.86,576.75,99.47,1329.4,15451.74
3/29/2023 2:17,1.68E+12,1183.18,740.53,0,48.67,572.06,2650420.51,326.55,15226.01,575.9,99.46,1426.51,15451.74
3/29/2023 2:27,1.68E+12,1183.12,735.75,1.69,49.01,572.34,2650519.7,326.53,15223.52,575.76,99.46,1525.7,15451.74
3/29/2023 2:37,1.68E+12,1183.16,738.84,1.41,48.32,572.63,2650667.66,326.99,15249.7,576.84,99.42,1673.66,15451.74
3/29/2023 2:47,1.68E+12,1182.66,739.13,0.84,49.44,571.5,2650766.77,324.72,15177.62,575.49,99.51,1772.77,15451.74
3/29/2023 2:57,1.68E+12,1184,738.84,1.97,50.28,571.22,2650864.94,325.42,15194.71,575.55,99.48,1870.94,15451.74
3/29/2023 3:07,1.68E+12,1183.67,735.75,1.13,49.58,571.5,2650963.1,326.2,15216.5,576.65,99.49,1969.1,15451.74
3/29/2023 3:17,1.68E+12,1183.23,740.81,3.38,48.79,571.78,2651062.24,324.06,15167.91,575.88,99.5,2068.24,15451.74
3/29/2023 3:27,1.68E+12,1184.13,741.09,1.97,48.37,572.91,2651159.24,326.41,15228.9,576.34,99.46,2165.24,15451.74
3/29/2023 3:37,1.68E+12,1182.99,734.34,1.97,48.65,572.34,2651258.55,324.57,15188.72,576.44,99.41,2264.55,15451.74
3/29/2023 3:47,1.68E+12,1183.73,739.69,0.56,50.29,572.34,2651406.33,330.52,15223.89,576.64,99.41,2412.33,15451.74
3/29/2023 3:57,1.68E+12,1183.07,739.41,0.84,48.26,572.34,2651504.45,323.72,15167.75,576.25,99.34,2510.45,15451.74
3/29/2023 4:07,1.68E+12,1184.1,738,1.69,48.45,572.91,2651603.86,328.66,15285.89,576.62,99.36,2609.86,15451.74
3/29/2023 4:17,1.68E+12,1181.9,737.44,1.97,48.89,571.78,2651702.17,325.5,15178.74,575.34,99.32,2708.17,15451.74
3/29/2023 4:27,1.68E+12,1183.88,736.59,0.28,48.7,572.63,2651801.39,326.58,15224.08,575.57,99.35,2807.39,15451.74
3/29/2023 4:37,1.68E+12,1183.03,735.47,1.69,49.29,571.5,2651899.57,327.52,15239.75,575.71,99.36,2905.57,15451.74
3/29/2023 4:47,1.68E+12,1182.73,742.22,1.13,48.27,571.22,2651996.71,325.87,15210.91,575.8,99.35,3002.71,15451.74
3/29/2023 4:57,1.68E+12,1183.26,738,0.28,49.97,571.5,2652145.59,322.66,15092.84,575.17,99.36,3151.59,15451.74
3/29/2023 5:07,1.68E+12,1185.46,731.53,0.56,49.43,571.5,2652244.79,322.58,15125.43,575.14,99.38,3250.79,15451.74
3/29/2023 5:17,1.68E+12,1184.84,736.59,0.84,48.41,572.34,2652343.19,325.08,15194.47,575.98,99.38,3349.19,15451.74
3/29/2023 5:27,1.68E+12,1183.55,734.91,-1.41,49.97,571.22,2652441.32,325.09,15181.24,575.03,99.41,3447.32,15451.74
3/29/2023 5:37,1.68E+12,1183.79,737.44,0.56,48.5,572.06,2652540.33,324.9,15183.15,575.51,99.44,3546.33,15451.74
3/29/2023 5:47,1.68E+12,1183.74,736.31,-1.13,50.3,570.38,2652638.42,322.43,15126.35,575.52,99.43,3644.42,15451.74
3/29/2023 5:57,1.68E+12,1184.79,738,-0.28,48.57,571.78,2652736.73,321.99,15104.07,574.64,99.45,3742.73,15451.74
3/29/2023 6:07,1.68E+12,1185.2,734.91,0.28,49.89,568.41,2652884.88,318.87,15014.82,573.29,99.35,3890.88,15451.74
3/29/2023 6:17,1.68E+12,1186.86,736.03,-0.28,49.94,570.38,2652983.78,326.17,15205.7,574.99,99.4,3989.78,15451.74
3/29/2023 6:27,1.68E+12,1183.29,735.47,-0.56,48.26,569.53,2653082.34,327.64,15230.36,574.26,99.33,4088.34,15451.74
3/29/2023 6:37,1.68E+12,1182.83,738.56,0.56,50.29,571.5,2653180.53,328.83,15276.16,575.65,99.38,4186.53,15451.74
3/29/2023 6:47,1.68E+12,1181.97,736.31,-0.28,48.26,572.06,2653279.62,326.28,15215.47,575.53,99.41,4285.62,15451.74
3/29/2023 6:57,1.68E+12,1183.09,737.72,0.84,48.29,571.78,2653378.3,331.1,15330.68,575.9,99.43,4384.29,15451.74
3/29/2023 7:07,1.68E+12,1180.94,736.31,2.25,50.29,570.38,2653476.44,325.45,15187.64,575.02,99.52,4482.44,15451.74
3/29/2023 7:17,1.68E+12,1183.59,736.59,1.13,49.21,571.78,2653624.43,329.82,15307.92,576.48,99.52,4630.43,15451.74
3/29/2023 7:27,1.68E+12,1181.35,731.53,2.53,50.01,565.03,2653723.48,331.97,15257.6,569.3,99.46,4729.48,15451.74
3/29/2023 7:37,1.68E+12,1182.27,741.09,1.69,48.56,572.34,2653821.48,325.51,15204.27,576.19,99.56,4827.48,15451.74
3/29/2023 7:47,1.68E+12,1183.26,736.88,1.41,48.33,572.91,2653919.95,325.13,15201.61,576.65,99.58,4925.94,15451.74
3/29/2023 7:57,1.68E+12,1183.3,736.88,0.56,48.29,574.59,2654018.98,324.06,15199.15,578.28,99.61,5024.98,15451.74
3/29/2023 8:07,1.68E+12,1183.34,739.69,1.69,50.05,573.19,2654116.08,324.9,15211.3,577.92,99.73,5122.08,15451.74
3/29/2023 8:17,1.68E+12,1183.1,738.84,0.56,49.65,573.47,2654215.02,322.25,15146.18,577.66,99.75,5221.02,15451.74
3/29/2023 8:27,1.68E+12,1184.31,739.69,0,49.7,573.19,2654362.68,324.34,15182.44,576.71,99.69,5368.68,15451.74
3/29/2023 8:37,1.68E+12,1183.63,738.56,1.13,48.24,572.91,2654461.54,320.38,15085.56,576.38,99.74,5467.54,15451.74
3/29/2023 8:47,1.68E+12,1185.43,738.28,2.25,50.25,573.75,2654559.63,320.8,15108.17,577.35,99.76,5565.63,15451.74
3/29/2023 8:57,1.68E+12,1185,737.16,0.56,48.33,573.75,2654657.29,325.22,15203.76,576.81,99.71,5663.29,15451.74
3/29/2023 9:07,1.68E+12,1183.21,739.13,0.56,48.55,575.44,2654756.49,323.01,15159.13,577.33,99.76,5762.49,15451.74
3/29/2023 9:17,1.68E+12,1184.03,738,1.13,49.68,573.47,2654854.67,325.3,15208.57,577.08,99.76,5860.67,15451.74
3/29/2023 9:27,1.68E+12,1183.1,739.41,0.56,48.3,574.03,2654952.65,323.92,15182.06,577.52,99.81,5958.65,15451.74
3/29/2023 9:37,1.68E+12,1183.59,740.25,1.13,49.74,572.06,2655099.84,321.52,15116.95,576.83,99.82,6105.84,15451.74
3/29/2023 9:47,1.68E+12,1184.8,736.31,0.84,49.63,571.78,2655198.29,319.53,15066.86,576.56,99.83,6204.29,15451.74
3/29/2023 9:57,1.68E+12,1185.72,739.13,1.13,48.23,574.03,2655297.01,322.37,15151.86,578.12,99.95,6303.01,15451.74
3/29/2023 10:07,1.68E+12,1184.13,740.81,2.25,49.27,573.75,2655394.14,324.09,15182.89,577.57,100.03,6400.14,15451.74
3/29/2023 10:17,1.68E+12,1183.54,739.13,2.25,49.73,574.31,2655494.15,323.69,15179.04,578.02,100.07,6500.15,15451.74
3/29/2023 10:27,1.68E+12,1183.61,741.09,2.53,50.32,576.28,2655591.32,322.52,15167.78,579.13,100.04,6597.32,15451.74
3/29/2023 10:37,1.68E+12,1183.81,739.13,1.97,50.31,575.72,2655690.27,324.42,15198.16,578.2,100.09,6696.27,15451.74
3/29/2023 10:47,1.68E+12,1183.24,737.44,-0.28,49.96,575.72,2655837.59,319.88,15091.4,578.12,100.12,6843.59,15451.74
3/29/2023 10:57,1.68E+12,1185.22,738.56,0.84,48.26,574.59,2655935,323.79,15176.91,577.83,100.19,6941,15451.74
3/29/2023 11:07,1.68E+12,1183.62,737.16,0.28,48.31,574.31,2656034.23,323.09,15161.72,577.98,100.25,7040.23,15451.74
3/29/2023 11:18,1.68E+12,1183.89,739.13,-0.56,49.19,575.44,2656131.85,323.8,15183.02,578.16,100.1,7137.85,15451.74
3/29/2023 11:27,1.68E+12,1183.49,734.34,0.28,50.09,574.59,2656230.94,317.8,15039.66,577.8,100.06,7236.94,15451.74
3/29/2023 11:37,1.68E+12,1186.16,738,0,49.97,574.31,2656328.8,320.53,15106.22,578.14,100.16,7334.79,15451.74
3/29/2023 11:47,1.68E+12,1184.91,739.13,0.28,50.28,576.28,2656426.73,323.17,15182.35,579.37,100.26,7432.73,15451.74
3/29/2023 11:58,1.68E+12,1183.48,740.25,0,49.5,575.44,2656573.89,323.23,15174.86,578.63,100.19,7579.89,15451.74
3/29/2023 12:07,1.68E+12,1183.61,738.28,0.84,48.91,576,2656672.86,319.58,15099.37,579.43,100.3,7678.86,15451.74
3/29/2023 12:17,1.68E+12,1185.01,741.94,0.56,48.21,577.97,2656769.57,322.53,15180.31,580.42,100.36,7775.57,15451.74
3/29/2023 12:27,1.68E+12,1183.49,741.09,1.13,48.34,578.53,2656868.69,321.61,15166.34,580.94,100.34,7874.69,15451.74
3/29/2023 12:37,1.68E+12,1183.75,741.09,0.56,48.33,577.41,2656966.58,320.5,15127.59,580.03,100.38,7972.58,15451.74
3/29/2023 12:47,1.68E+12,1184.46,741.09,0.84,48.45,576.28,2657065.44,318.15,15075.03,580.09,100.3,8071.44,15451.74
3/29/2023 12:57,1.68E+12,1185.44,736.88,1.41,48.44,576,2657163.44,319.74,15105.09,579.37,100.13,8169.44,15451.74
3/29/2023 13:07,1.68E+12,1184.87,741.38,0.84,50.27,575.44,2657310.86,322.18,15163.36,579.46,100.11,8316.86,15451.74
3/29/2023 13:17,1.68E+12,1183.77,739.97,0.84,49.97,576.28,2657408.71,322.49,15132.05,579.09,100.08,8414.71,15451.74
3/29/2023 13:27,1.68E+12,1184.35,736.59,0.84,48.34,574.31,2657507.76,319.48,15075.92,577.62,100.09,8513.76,15451.74
3/29/2023 13:37,1.68E+12,1185.39,738.28,0.84,48.85,577.13,2657605.65,323.03,15187.39,579.98,100.27,8611.65,15451.74
3/29/2023 13:47,1.68E+12,1183.3,736.03,0.28,50.21,575.44,2657704.46,320.08,15106.35,579.16,100.36,8710.46,15451.74
3/29/2023 13:57,1.68E+12,1184.8,737.72,1.13,48.79,575.16,2657800.93,317.1,15041.69,579.59,100.43,8806.92,15451.74
3/29/2023 14:07,1.68E+12,1186.01,735.75,1.41,48.36,576.28,2657899.74,317.13,15036.54,579.14,100.41,8905.74,15451.74
3/29/2023 14:17,1.68E+12,1186.1,702.84,-0.28,48.25,505.41,2658049.26,401.63,15818.08,509.59,99.14,9055.25,15451.74
3/29/2023 14:27,1.68E+12,1171.63,702.28,0.56,49.79,493.88,2658150.75,402.83,15664.22,498.51,98.95,9156.75,15451.74
3/29/2023 14:37,1.68E+12,1174.44,705.09,1.41,48.91,500.06,2658259.75,417.7,16055.15,504.86,98.63,9265.75,15451.74
3/29/2023 14:47,1.68E+12,1167.3,739.69,0.56,49.89,577.69,2658355.7,328.53,15314.24,579.64,99.99,9361.7,15451.74
3/29/2023 14:57,1.68E+12,1180.89,760.78,0,50.28,593.16,2658457.17,334.29,15664.76,595.65,100.14,9463.17,15451.74
3/29/2023 15:07,1.68E+12,1174.41,743.06,0.84,50.12,592.31,2658556.82,316.79,15253.03,595.74,100.36,9562.82,15451.74
3/29/2023 15:17,1.68E+12,1182.01,756.84,-0.28,48.24,594,2658654.89,312.95,15310.79,596.02,100.35,9660.89,15451.74
3/29/2023 15:27,1.68E+12,1180.93,747,0.28,49.96,588.09,2658802.26,303.37,14861.78,592.44,100.51,9808.26,15451.74
3/29/2023 15:37,1.68E+12,1189.31,743.63,0,50.34,587.25,2658900.72,314.75,15137.49,590.75,100.38,9906.72,15451.74
3/29/2023 15:47,1.68E+12,1184.14,740.25,-0.28,49.84,587.25,2658997.96,307.52,14925.03,590.06,100.51,10003.96,15451.74
3/29/2023 15:57,1.68E+12,1188.11,744.47,0.28,49.02,587.53,2659094.94,310.23,15019.78,590.1,100.47,10100.93,15451.74
3/29/2023 16:07,1.68E+12,1186.33,745.59,0,49.02,586.13,2659192.95,307.02,14938.17,589.71,100.45,10198.95,15451.74
3/29/2023 16:17,1.68E+12,1187.85,750.38,0.56,50.02,585.56,2659289.71,314.38,15109.64,588.71,100.36,10295.71,15451.74
3/29/2023 16:27,1.68E+12,1184.63,738.84,-0.28,50.07,583.31,2659385.74,312.47,15016.06,585.56,100.25,10391.74,15451.74
3/29/2023 16:37,1.68E+12,1186.37,744.47,1.13,48.31,585.28,2659531.43,310.77,15048.46,588.38,100.27,10537.43,15451.74
3/29/2023 16:47,1.68E+12,1185.76,741.94,0.84,50.05,585,2659630.28,313.79,15072.48,587.49,100.3,10636.28,15451.74
3/29/2023 16:57,1.68E+12,1185.3,743.06,1.13,50.02,583.88,2659727.43,313.55,15070.32,587.64,100.2,10733.43,15451.74
3/29/2023 17:07,1.68E+12,1185.33,741.09,0.84,50.14,583.03,2659824.61,310.66,14979.11,585.84,100.12,10830.61,15451.74
3/29/2023 17:17,1.68E+12,1187.04,739.97,0.56,50.3,579.38,2659922.42,316.61,15089.92,583.33,99.87,10928.42,15451.74
3/29/2023 17:27,1.68E+12,1184.95,738,1.41,48.24,579.09,2660019.83,310.05,14914.37,581.54,99.68,11025.83,15451.74
3/29/2023 17:37,1.68E+12,1188.24,739.41,0,48.3,571.5,2660116.82,317.38,15050.06,577.67,98.73,11122.82,15451.74
3/29/2023 17:47,1.68E+12,1185.68,737.44,0.84,49.59,574.59,2660264.06,322.19,15146.16,577.24,99.33,11270.06,15451.74
3/29/2023 17:57,1.68E+12,1183.88,739.41,1.13,49.89,572.34,2660362.61,315.59,14969.46,575.65,99.42,11368.61,15451.74
3/29/2023 18:07,1.68E+12,1187.18,735.47,0.56,48.57,572.63,2660460.24,323.03,15158.04,576.84,99.45,11466.24,15451.74
3/29/2023 18:17,1.68E+12,1183.64,738.28,1.69,50.29,570.09,2660558.59,326.34,15206.47,574.86,99.48,11564.59,15451.74
3/29/2023 18:27,1.68E+12,1182.73,735.19,0.56,50.26,571.22,2660657.44,324.59,15165.66,574.81,99.48,11663.44,15451.74
3/29/2023 18:37,1.68E+12,1183.49,738.84,1.69,50.26,572.91,2660755.43,328.77,15277.09,575.92,99.46,11761.43,15451.74
3/29/2023 18:47,1.68E+12,1181.4,734.63,1.69,48.98,570.09,2660853.79,327.54,15225.75,574.19,99.43,11859.79,15451.74
3/29/2023 18:57,1.68E+12,1182.35,735.47,1.13,48.29,571.5,2661001.65,323.44,15143.5,575.01,99.38,12007.65,15451.74
3/29/2023 19:07,1.68E+12,1183.88,738.28,1.97,49.34,572.34,2661100.59,325.85,15196.36,574.86,99.41,12106.59,15451.74
3/29/2023 19:17,1.68E+12,1182.88,733.22,0,50.04,572.06,2661197.99,327.82,15242.26,574.89,99.38,12203.99,15451.74
3/29/2023 19:27,1.68E+12,1182.02,734.34,1.69,49.84,570.94,2661297.33,327.56,15225.15,574.06,99.37,12303.33,15451.74
3/29/2023 19:37,1.68E+12,1182.33,738.28,1.97,48.26,571.22,2661396.23,330.76,15300.28,574.26,99.41,12402.23,15451.74
3/29/2023 19:47,1.68E+12,1180.93,738.28,2.81,50.14,570.38,2661492.47,327.72,15224.86,573.75,99.35,12498.47,15451.74
3/29/2023 19:57,1.68E+12,1182.32,739.69,1.97,48.26,568.97,2661592.89,325.11,15157.19,573.18,99.34,12598.89,15451.74
3/29/2023 20:07,1.68E+12,1183.58,740.53,1.41,49.47,567.84,2661739.82,320.77,15042.66,572.08,99.32,12745.82,15451.74
3/29/2023 20:17,1.68E+12,1185.71,735.19,1.41,50.23,567.28,2661840.27,326.18,15156.83,571.28,99.26,12846.27,15451.74
3/29/2023 20:27,1.68E+12,1183.57,737.16,1.41,49.15,568.97,2661937.51,329.87,15269.02,573.41,99.36,12943.51,15451.74
3/29/2023 20:37,1.68E+12,1181.47,736.31,1.41,49.32,569.81,2662036.9,325.11,15169.93,574.05,99.31,13042.9,15451.74
3/29/2023 20:47,1.68E+12,1183.31,737.72,0.56,48.38,569.53,2662136.12,325.03,15154.16,573.05,99.32,13142.12,15451.74
3/29/2023 20:57,1.68E+12,1183.59,734.91,1.41,49.5,570.94,2662234.5,327.91,15229.48,573.74,99.33,13240.5,15451.74
3/29/2023 21:07,1.68E+12,1182.18,734.63,1.97,49.98,569.81,2662332.95,325.53,15174.17,573.74,99.38,13338.95,15451.74
3/29/2023 21:17,1.68E+12,1183.21,737.44,0.28,50.28,570.94,2662480.84,325.08,15167.55,574.01,99.38,13486.84,15451.74
3/29/2023 21:27,1.68E+12,1183.32,738.28,1.13,50.27,570.66,2662578.89,324.51,15159.24,574.33,99.36,13584.89,15451.74
3/29/2023 21:37,1.68E+12,1183.47,736.88,0.28,50,570.38,2662678.36,328.77,15246.39,573.56,99.34,13684.36,15451.74
3/29/2023 21:47,1.68E+12,1181.84,733.5,1.97,48.69,571.22,2662776.53,325.11,15178.55,574.72,99.34,13782.53,15451.74
3/29/2023 21:57,1.68E+12,1183.09,735.75,1.97,49.86,570.94,2662875.43,329.17,15205.4,574.2,99.36,13881.43,15451.74
3/29/2023 22:07,1.68E+12,1182.59,732.94,-0.28,48.29,566.72,2662973.87,324.91,15117.71,570.59,99.3,13979.87,15451.74
3/29/2023 22:17,1.68E+12,1184.21,739.97,2.81,48.28,571.5,2663071.98,324.91,15184.31,575.52,99.39,14077.98,15451.74
3/29/2023 22:27,1.68E+12,1182.96,739.13,0,48.79,577.41,2663219.41,320.33,15140.61,580.12,99.43,14225.41,15451.74
3/29/2023 22:37,1.68E+12,1183.77,739.97,0.84,50.26,576.56,2663317.89,319.22,15177.36,579.96,99.49,14323.89,15451.74
3/29/2023 22:47,1.68E+12,1183.08,740.53,2.25,49,575.44,2663415.99,321.49,15155.14,579.25,99.47,14421.99,15451.74
3/29/2023 22:57,1.68E+12,1183.49,739.13,-0.56,48.36,576.28,2663513.56,321.07,15146.54,579.31,99.45,14519.56,15451.74
3/29/2023 23:07,1.68E+12,1183.64,737.16,0.84,49.02,575.16,2663612.33,316.42,15037.58,579.28,99.45,14618.33,15451.74
3/29/2023 23:18,1.68E+12,1185.67,738.84,2.53,48.71,574.88,2663758.01,320.67,15139.54,579.54,99.5,14764.01,15451.74
3/29/2023 23:27,1.68E+12,1183.75,740.53,0.28,48.26,575.44,2663807.51,317.88,15069.65,579.19,99.51,14813.51,15451.74
3/29/2023 23:37,1.68E+12,1185.05,740.25,0,50.3,574.59,2663954.58,320.6,15124.6,578.58,99.51,14960.58,15451.74
3/29/2023 23:47,1.68E+12,1184.02,741.66,2.53,50.21,575.16,2664053.38,317.53,15050.28,578.39,99.53,15059.38,15451.74
3/29/2023 23:57,1.68E+12,1185.4,735.47,0.28,48.73,574.59,2664151.05,315.79,15009.72,578.38,99.52,15157.05,15451.74
3/30/2023 0:07,1.68E+12,1186.15,735.75,-0.56,48.27,574.88,2664218.45,323.44,15193.25,578.78,99.51,67.4,15187.38
3/30/2023 0:17,1.68E+12,1182.71,737.16,-1.13,49.39,575.72,2664317.07,323.36,15193.82,578.98,99.53,166.02,15187.38
3/30/2023 0:27,1.68E+12,1182.7,737.16,0.84,50.19,573.19,2664414.9,319.84,15102.41,578.25,99.52,263.85,15187.38
3/30/2023 0:37,1.68E+12,1184.4,738,-0.56,48.26,573.19,2664511.25,321.58,15160.41,577.47,99.54,360.2,15187.38
3/30/2023 0:47,1.68E+12,1183.3,736.88,0.56,50.24,572.91,2664659.71,321.52,15126.78,577.22,99.54,508.65,15187.38
3/30/2023 0:57,1.68E+12,1183.92,739.41,0.84,48.7,573.19,2664758.36,319.59,15085.17,577.49,99.58,607.31,15187.38
